,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
11404,The DNA test result showed that Spencer was not the biological father.,0,0,0,1,1,0,1,0
11405,"On the 18th hole, the pro golfer stood at the tee.",1,0,1,0,0,0,0,1
11406,"He swung hard, but his ball landed in the bunker.",0,1,1,1,1,1,1,0
11407,"With the next swing, he recovered and put the ball on the green.",1,1,0,1,0,0,0,1
11408,He took a deep breath as he lined up his shot.,1,1,0,1,0,0,0,1
11409,He hit the ball and watched as it is went straight into the hole.,1,0,0,1,0,0,0,1
11410,Ted was invited to go camping during the weekend.,1,1,0,1,0,0,0,1
11411,He was nervous but excited about it.,1,0,0,0,0,0,0,1
11412,He went and bought all the necessary supplies.,1,1,0,0,0,0,0,1
11413,Ted and his friends chose a lake spot.,0,0,0,0,0,0,0,1
11414,The trip was a success for Ted and his buddies.,1,1,0,0,0,0,0,0
11415,Charles graduated from college six years ago.,1,0,0,0,0,0,0,1
11416,"Recently, while depressed, he researched wealthy alumnus.",0,0,0,0,1,0,0,0
11417,He e-mailed links to his writing portfolio to some rich alumnus.,1,1,1,1,1,1,1,0
11418,He didn't think he'd get a response by e-mailing through facebook.,0,0,0,1,0,0,0,1
11419,After 2 weeks someone wrote him back and scheduled him a job interview.,1,1,0,1,0,0,0,1
11420,Gary decided to get a few groceries in the supermarket.,1,1,0,0,0,0,0,1
11421,"When he came to the checkout, he took out his credit card.",1,1,0,0,0,0,0,1
11422,"After he scanned, he found out that his credit card is declined.",1,1,1,1,1,1,1,1
11423,He called his credit card company.,0,0,1,1,1,1,1,1
11424,They told him that he had no balance into his account.,0,0,1,1,1,1,1,1
11425,My younger brother and I were golfing with plastic clubs.,1,1,0,0,0,0,0,1
11426,I didn't keep my grip on one.,0,0,0,0,0,0,0,0
11427,It flew and hit my brother.,0,0,1,1,1,0,1,0
11428,He went crying to his dad.,0,0,1,1,1,0,0,0
11429,His dad told be to be more careful.,0,0,1,1,1,0,0,0
11430,My old shoes were really worn down.,0,0,0,0,0,0,0,0
11431,My mom took me to the store to buy new ones.,1,1,0,1,0,0,0,1
11432,We could not find any that fit.,0,0,1,1,1,1,1,0
11433,"Finally, I found the perfect ones, and promised to keep them clean.",1,1,0,1,0,0,0,1
11434,"The next day, I accidentally stepped in a muddy puddle with them on.",0,0,1,1,1,1,1,0
11435,Fred glanced outside to see that it was still snowing.,1,0,0,1,0,1,0,1
11436,He knew that he would have to shovel the driveway in the morning.,0,0,0,0,1,1,1,1
11437,"When the sun came up, Fred shoveled the snow out of his driveway.",0,0,0,0,0,0,0,1
11438,He felt very tired by the time he finished.,0,0,0,0,0,0,0,0
11439,Fred was glad to see the snow had stopped.,1,0,0,1,0,0,0,1
11440,Tom has a geography test at the end of the week.,0,0,1,0,0,0,0,1
11441,He also has a football game.,1,0,1,0,1,1,1,1
11442,Tom has not studied at all.,0,0,1,0,0,0,0,1
11443,He decided to pull an allnighter.,0,1,1,0,1,0,0,1
11444,Tom went to take his test and failed anyway.,0,0,1,1,1,1,1,1
11445,Jane decided she wanted to become a farmer.,1,1,0,0,0,0,0,1
11446,She got a job at a nearby farm.,1,1,0,1,0,0,0,0
11447,The work was difficult.,0,0,1,1,1,0,0,1
11448,"However, Jane was happy to be a farmer.",1,0,0,0,0,0,0,1
11449,Jane was proud of her career choice.,1,1,0,0,0,0,0,0
11450,Mark Salzman was a fishing boat captain.,1,1,0,0,0,0,0,1
11451,He spent most of the season chasing cod.,1,0,1,1,0,0,1,1
11452,One day he received word that cod prices had dipped.,0,0,1,1,1,1,1,1
11453,So he spent a fortune re-rigging his ship for crabs.,1,1,0,1,1,1,0,1
11454,Only to find out that those prices had tanked too.,0,0,1,1,1,0,1,1
11455,Jerry had forgotten to write down a transaction in his checkbook.,0,0,1,1,1,1,0,0
11456,He thought he had more money than he did.,0,0,1,1,1,1,1,0
11457,Jerry wrote a check.,0,1,1,1,1,1,0,1
11458,The check bounced.,0,0,1,1,1,1,1,0
11459,Jerry had to pay additional fees for the bad check.,0,0,1,1,1,1,1,1
11460,Donald was a senator.,1,1,0,0,0,0,0,0
11461,He ran as an indie candidate.,1,1,0,1,0,0,0,1
11462,Donald wanted better implementation of his policies.,1,1,0,0,0,0,0,1
11463,Ge decided to run in the next term as a Republican.,0,1,1,0,1,0,0,1
11464,"He won again, and is now in a better position.",1,1,0,1,0,0,0,1
11465,The local high school was having a fashion show.,0,0,0,0,0,0,0,0
11466,Jim went as a reporter for the school paper.,1,1,0,0,0,0,0,1
11467,"He interviewed the designers, and photographed the event.",1,1,0,1,0,0,0,1
11468,Jim wrote a glowing review of the event.,1,1,0,1,0,0,0,1
11469,The principal thanked Jim for his work.,1,1,0,0,0,0,0,1
11470,Ellie was in the eighth grade.,0,0,0,0,0,0,0,0
11471,All eighth graders got to be aides for the teachers.,0,0,0,0,0,0,0,0
11472,Ellie waited too long to sign up and there were very few spots left.,0,0,0,1,1,0,1,1
11473,"Luckily, one of her favorite teachers had a spot open.",1,1,0,1,0,0,0,1
11474,Ellie signed up and got the spot.,1,1,0,0,0,0,0,1
11475,Danny hired a band for his wedding.,1,1,0,0,0,0,0,1
11476,The band contacted him two months before the wedding.,1,1,0,0,0,0,0,1
11477,They let him know they couldn't perform.,0,0,0,1,1,1,1,0
11478,Danny wasn't able to book another band.,0,0,0,0,1,0,1,0
11479,He had a friend DJ the ceremony.,1,1,0,1,0,0,0,1
11480,"After the family set up the food, we all sat down.",1,0,0,0,0,0,0,1
11481,My aunt gave a small prayer before we started to eat.,1,1,0,0,0,0,0,0
11482,I didn't get a good amount of food since the family was huge.,0,0,0,0,1,0,0,0
11483,I started to yell since the food was almost finished.,0,0,1,1,1,1,1,0
11484,"Instead of feeling bad, everyone was laughing.",1,0,0,1,1,0,1,0
11485,Amy wanted to buy a coat when it went on sale at work.,1,1,0,0,0,0,0,1
11486,She arrived the day of the sale to find her size was gone.,0,0,0,1,1,1,0,0
11487,She checked in the storeroom but they were sold out of her size.,0,0,1,1,1,1,1,0
11488,Amy decided to go with a size larger.,1,1,0,0,0,0,0,1
11489,After a month Amy realized the coat was just too big.,0,0,1,0,1,0,0,0
11490,Victor grew his hair out far too long.,0,0,0,1,1,0,0,1
11491,Everyone in Victor's life gave him a really hard time for his long hair.,0,0,0,0,1,1,1,1
11492,Victor finally gave in and let his sister give him a haircut.,0,0,1,0,1,1,1,1
11493,Victor's sister cut way too much of his hair off.,0,0,0,1,1,1,1,0
11494,Victor became extremely depressed and wore a hat for the next 3 months.,0,0,0,0,1,1,1,0
11495,Anja wanted to feel useful in her life.,0,0,0,1,1,0,0,1
11496,She decided to sponsor a poor child in Africa.,1,1,0,0,0,0,0,1
11497,Every month she mailed her gift.,1,1,0,0,0,0,0,1
11498,She soon received thankful letters from her child.,1,1,0,1,0,0,0,1
11499,Anja felt very good about her contribution.,1,1,0,1,0,0,0,1
11500,Nina wanted to give back to her community.,1,0,0,0,0,0,0,0
11501,She had a lot of nice clothes that she didn't wear anymore.,1,1,0,1,0,0,0,1
11502,She researched and found a church to take her old clothes to.,1,1,0,0,0,0,0,0
11503,"When she dropped off the bags, she inquired about volunteering.",1,1,0,0,0,0,0,1
11504,Nina began helping to cook meals for people in her community.,1,1,0,0,0,0,0,0
11505,Jessica liked tormenting her brother.,1,0,0,0,0,0,1,1
11506,She also liked to get him into trouble.,0,0,0,0,1,0,1,1
11507,Some cookies went missing.,0,0,0,0,0,0,1,1
11508,Her brother told on her.,0,0,0,1,0,1,1,1
11509,Jessica got into trouble and her brother got back at her.,0,0,1,1,1,1,1,1
11510,One day Sammy was playing around inside the house.,1,1,0,0,0,0,0,1
11511,She played even though her mom told her not to play inside.,1,0,1,0,0,0,0,1
11512,"While playing, Sammy accidentally broke a vase!",0,0,1,1,1,0,0,1
11513,She was so scared that her mom was going to scold her.,0,0,1,0,0,0,0,1
11514,In the end her mom felt bad for her and just told her to be careful.,1,0,0,1,0,0,0,1
11515,Lucy was cleaning the bathroom.,0,0,0,0,0,0,0,0
11516,"She was new to cleaning, but was willing to try.",0,0,1,0,0,0,0,0
11517,Her grandmother only had Comet to clean the bathtub.,1,0,0,0,0,0,0,1
11518,Lucy poured the Comet in not realizing she used too much.,0,0,0,0,0,0,0,0
11519,It took 15 minutes to rinse the Comet from the bathtub once clean.,0,0,0,1,1,0,0,1
11520,Drake was asleep in his room.,0,1,0,0,0,0,0,0
11521,"Suddenly, he heard a noise at his window.",0,0,1,1,0,0,0,1
11522,"He panicked and watched the window, expecting an intruder.",0,0,1,1,0,0,0,1
11523,"Suddenly, something jumped into his room.",0,0,1,1,0,0,0,1
11524,He turned the light on and realized that it was just his cat.,1,1,1,1,0,0,0,1
11525,"Ani loved banana milkshakes, but they were thickening her waistline.",1,0,0,1,1,1,0,0
11526,Then she thought of a calorie-sensible alternative.,1,1,0,1,0,0,0,1
11527,She blended up frozen bananas and other fruits with ice and yogurt.,1,1,0,0,0,0,0,1
11528,"The mixture turned into a sweet, fruity smoothie.",1,1,0,1,0,0,0,1
11529,Ani thought her healthy solution was delicious!,1,1,0,1,0,0,0,1
11530,Eli was the lone survivor of the capsized boat.,1,0,1,1,1,0,0,1
11531,He'd been in the life raft for days.,1,1,1,1,1,0,0,1
11532,Suddenly he spotted a cruise ship coming towards him!,1,1,1,1,0,0,0,1
11533,Eli waved his arms and as it came towards him.,1,1,0,1,0,0,0,1
11534,The ship drowned Eli as it went over him and his raft.,0,0,1,1,1,1,1,1
11535,Sam checked his bank account.,0,0,0,0,0,0,0,1
11536,He had a negative balance.,0,0,1,1,1,1,1,1
11537,When he called they told him it was overdraft fees.,0,0,1,1,0,0,1,0
11538,Sam reminded them that he had asked not to have those.,0,0,1,1,0,1,1,0
11539,The bank was able to reverse Sam's fees.,1,1,0,1,0,0,0,1
11540,Mark was going to a local beekeeper to get some fresh honey.,1,1,0,0,0,0,0,1
11541,Once he got there the beekeeper asked if Mark would like a tour.,1,1,0,0,0,0,0,1
11542,Mark decided the tour would be an awesome start to the day.,1,0,0,1,0,0,0,0
11543,The beekeeper showed him the entire facility.,1,1,0,0,0,0,0,0
11544,Mark went home and told his family about the experience.,1,1,0,1,0,0,0,1
11545,Tom's car was stuck in the mud.,0,0,1,0,1,1,1,1
11546,"Luckily, his friend lived nearby.",1,1,0,1,0,0,0,1
11547,He called his friend to help him drag it out.,1,1,0,1,0,0,0,1
11548,His friend managed to pull the car out the ditch with a towing cable.,1,1,0,1,0,0,0,1
11549,Tom bought his friend drinks as a thanks.,1,1,0,1,0,0,0,1
11550,Jill walked home from work alone one night.,0,0,1,0,0,0,0,1
11551,It was dark and she was scared.,0,0,1,0,0,0,0,0
11552,She heard a noise in the bushes.,0,0,1,1,0,0,0,1
11553,Jill began walking faster to her house.,0,0,1,1,1,0,0,0
11554,Jill laughed when a dog jumped out of the bush.,1,0,0,1,0,0,0,1
11555,Dave was addicted to coffee.,0,0,1,0,1,1,1,1
11556,And he drank 3 cups one morning.,1,0,0,0,0,0,0,1
11557,"But soon after, she felt incredibly anxious and stressed.",0,0,1,0,0,0,0,1
11558,He stayed in bed and skipped work.,0,0,1,0,1,1,1,1
11559,Dave switched to decaf coffee.,0,1,1,0,0,0,0,1
11560,Callie wanted a new computer that was inexpensive.,1,1,1,1,0,0,0,1
11561,So she went to the store and bought a chromebook.,1,1,0,0,0,0,0,1
11562,She really liked the way the chromebook looked and worked.,1,1,0,0,0,0,0,0
11563,Until she discovered it didn't have microsoft windows installed.,0,0,1,1,1,1,1,0
11564,She had no choice but to return it and get another computer.,0,0,0,1,1,1,1,1
11565,I sat on the bench with my friend Joe yesterday.,1,1,0,0,0,0,0,0
11566,It was 46 degrees out.,1,0,0,0,1,1,0,0
11567,That is warm for a winter's day.,1,0,0,1,0,0,0,0
11568,Afterward Joe had lunch.,1,0,0,0,0,0,0,0
11569,Ieft at 2:30 and went home.,0,0,0,0,0,0,0,0
11570,Jose loves dogs very much.,1,1,0,0,0,0,0,1
11571,He attended a shelter one day that had tons of dogs that needed homes,1,0,0,0,0,0,0,0
11572,Jose asked what happens to the dogs the don't get a home.,0,0,1,0,1,0,0,0
11573,He was told eventually they get put down.,0,0,1,1,1,1,1,0
11574,Jose adopted five dogs that day to save them.,1,0,0,0,0,0,0,1
11575,Mary was getting married to Tom.,1,1,1,1,0,0,0,1
11576,She could not afford to buy a wedding dress.,0,0,1,1,1,1,1,1
11577,She bought a sewing machine and white fabric.,1,0,0,0,0,0,0,1
11578,She sewed her own wedding dress.,1,1,0,0,0,0,0,1
11579,Tom told Mary she looked beautiful in her wedding dress.,1,1,0,1,0,0,0,1
11580,Ronnie was a gear head when it came to cars.,1,1,0,0,0,0,0,1
11581,Ronnie's car wouldn't start.,0,0,0,1,1,1,1,1
11582,Ronnie replaced a ton of parts.,1,1,0,0,0,0,0,0
11583,Ronnie cranked the ignition.,1,1,0,0,0,0,0,1
11584,Ronnie's car was fixed!,1,1,0,1,0,0,0,1
11585,Steven has always wanted to have a child.,1,0,0,0,0,0,0,1
11586,He decides he wants to adopt one.,1,1,0,1,0,0,0,1
11587,The process is long and difficult.,0,0,0,0,0,0,0,0
11588,Finally Steven is able to adopt a child.,1,1,0,1,0,0,0,1
11589,He feels happy to finally be a father.,1,1,0,1,0,0,0,1
11590,Brian had a baseball he loved to play with.,1,1,0,0,0,0,0,0
11591,"He'd throw it against the garage wall, and catch it again.",1,0,0,0,0,0,0,0
11592,"Once, he threw it too hard, and it bounced away down the road.",0,0,1,1,1,1,1,1
11593,"He chased it down the street and around the corner, until he found it.",1,1,0,1,0,0,0,1
11594,"He took it back home, and decided to play tetherball instead.",1,1,0,1,1,1,1,1
11595,Oliver had an exceptional olfactory sense.,0,0,0,0,0,0,0,0
11596,He could smell nuances other couldn't.,0,0,0,0,0,0,0,1
11597,It helped him very much in developing new perfumes.,1,0,0,1,0,0,0,1
11598,He played with subtle scents no one had thought of.,1,1,0,0,0,0,0,1
11599,And the result was staggering and popular.,1,1,0,0,0,0,0,1
11600,Lexi had a passion for singing and music.,1,0,0,0,0,0,0,1
11601,She wanted to sing but was very nervous about performing.,0,0,1,0,0,0,0,1
11602,Lexi finally got the courage to try to sing.,1,1,1,1,0,0,0,1
11603,She entered a local talent show in her home town.,1,1,1,0,0,0,0,1
11604,Lexi took the stage and realized her dreams.,1,1,0,1,0,0,0,1
11605,My 19 year old niece broke up with her first boyfriend last month.,0,0,0,0,0,0,0,0
11606,He cheated on her while she was away in college.,0,0,0,1,1,1,1,0
11607,"She gave me a necklace he bought her,",0,0,0,1,0,0,0,0
11608,"I tried to sell it on eBay for her, but nobody bought it.",0,0,0,0,1,0,0,0
11609,I will keep posting it until it sells.,0,0,0,0,0,0,0,1
11610,John went out to the lake to go fishing one morning.,1,1,0,1,0,0,0,1
11611,He went onto his boat and relaxed with his fishing pole.,1,1,0,0,0,0,0,1
11612,"While sitting, he felt a tug on his pole and began reeling.",1,1,1,1,0,0,0,1
11613,"Just as he was pulling the fish up, a beautiful sunrise emerged.",1,1,0,1,0,0,0,1
11614,John couldn't believe the sight and he was brought to tears.,1,0,0,1,0,0,0,1
11615,Marge wanted her husband to cut back on caffeine.,0,1,1,1,1,1,1,1
11616,She secretly switched him to decaffeinated coffee.,1,1,0,0,0,0,0,1
11617,Marge's husband started drinking more and more coffee.,1,0,0,0,0,0,0,0
11618,"Then, he went out of town on a business trip.",1,1,0,0,0,0,0,1
11619,"Drinking pots of regular coffee, he found himself too wired to sleep.",0,0,0,1,1,0,0,1
11620,Sean's dishwasher wasn't working.,0,0,0,1,1,0,1,1
11621,The number for maintenance was on his lease.,0,0,0,0,1,0,1,1
11622,"When he went to find it, he realized his lease was lost.",0,0,1,1,1,1,1,1
11623,He spent an hour digging through his house.,0,0,1,1,1,1,1,1
11624,"Finally, he found it and was able to make the call.",0,0,0,1,0,1,1,0
11625,Cara spent a lot of money at Costco buying books.,0,1,0,0,0,0,0,0
11626,She spent so much that she didn't have enough money to buy food.,0,0,1,0,1,1,0,1
11627,So she tried to live off of her leftovers but that didn't last long.,0,0,1,0,0,0,0,1
11628,Cara decided that she would need to return her books.,0,0,1,1,1,1,1,1
11629,She went to Costco and returned all of her books to buy food.,0,0,0,0,1,0,0,0
11630,Ben liked to compete with his dog in Schutzhund tests.,1,1,0,0,0,0,0,1
11631,"He had trained Nero, his Rottweiler, for over a year.",1,1,0,1,0,0,0,1
11632,Today was Nero's first test.,1,0,1,0,0,0,0,1
11633,Nero was startled at first but then enjoyed every minute of the test.,1,1,1,1,0,0,0,1
11634,"Nero came in second place, pleasing Ben enormously.",1,0,0,1,0,0,0,0
11635,My girlfriend worked 20 miles away.,0,0,0,1,1,0,0,1
11636,When she got home it was dark.,0,0,1,0,0,0,0,0
11637,She was afraid of walking through bad neighborhoods.,0,0,1,0,0,0,0,1
11638,I decided I would simply pick her up from work.,1,1,1,0,0,0,0,1
11639,Now she wasn't afraid of going home anymore.,1,1,0,1,0,0,0,1
11640,"A lady at my job offered me a room to rent, but her husband was crazy.",0,0,1,1,0,0,1,0
11641,He accosted me more and more over two years.,0,0,1,0,1,1,1,1
11642,Finally he forced me in a bathroom and screamed I ruined his house.,0,0,1,0,1,1,1,0
11643,I was 40-years-old and went to bed with a face full of tears.,0,0,1,1,1,1,1,0
11644,Luckily I landed a high-paying job and moved out in 30 days.,1,0,0,0,0,0,0,1
11645,I wanted to take a vacation.,1,1,0,0,0,0,0,1
11646,I didn't have enough money to buy a plane ticket.,0,0,1,1,1,1,1,1
11647,I decided to look for side jobs to do in my free time.,0,0,0,0,0,0,0,1
11648,A friend recommended Mechanical Turk.,1,1,0,0,0,0,0,1
11649,Now I use the Mechanical Turk to make extra money.,1,1,0,0,0,0,0,0
11650,Anna was visiting Turkey.,1,1,0,0,0,0,0,1
11651,She flew into Ankara.,1,1,0,1,0,0,0,1
11652,"There, she saw the sights.",1,0,0,1,0,0,0,1
11653,She loved the local flair and food.,1,1,0,1,0,0,0,1
11654,Anna fell in love with Ankara!,1,1,0,1,0,0,0,1
11655,Cay was so depressed on the morning of her 14th birthday.,0,0,1,0,1,1,1,1
11656,Her parents and sister had all forgotten!,0,0,0,0,1,1,1,0
11657,"She moped through school all day, unhappy about it.",0,0,0,1,1,1,1,0
11658,"But when she got home, a dozen people yelled SURPRISE!",1,1,0,1,0,0,0,1
11659,"Cay was so happy, she burst into tears!",1,1,0,1,0,0,0,1
